Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2008","2008","1000 No","722800","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2009","2009","1000 No","730000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2010","2010","1000 No","789500","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2011","2011","1000 No","793000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2012","2012","1000 No","801000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2013","2013","1000 No","810000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2014","2014","1000 No","827000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2015","2015","1000 No","852600","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2016","2016","1000 No","892250","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5513","Production","0231","Hen eggs in shell, fresh","2017","2017","1000 No","932000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1961","1961","1000 Head","4300","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1962","1962","1000 Head","4300","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1963","1963","1000 Head","4300","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1964","1964","1000 Head","4300","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1965","1965","1000 Head","4300","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1966","1966","1000 Head","4300","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1967","1967","1000 Head","4200","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1968","1968","1000 Head","4100","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1969","1969","1000 Head","4000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1970","1970","1000 Head","4000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1971","1971","1000 Head","4000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1972","1972","1000 Head","4000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1973","1973","1000 Head","4112","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1974","1974","1000 Head","4072","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1975","1975","1000 Head","4000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1976","1976","1000 Head","4000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1977","1977","1000 Head","3490","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1978","1978","1000 Head","3368","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1979","1979","1000 Head","3065","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1980","1980","1000 Head","2800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1981","1981","1000 Head","3227","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1982","1982","1000 Head","3134","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1983","1983","1000 Head","3140","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1984","1984","1000 Head","3291","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1985","1985","1000 Head","3246","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1986","1986","1000 Head","3281","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1987","1987","1000 Head","3462","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1988","1988","1000 Head","3388","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1989","1989","1000 Head","3100","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1990","1990","1000 Head","3186","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1991","1991","1000 Head","3500","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1992","1992","1000 Head","3300","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1993","1993","1000 Head","3036","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1994","1994","1000 Head","3000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1995","1995","1000 Head","3228","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1996","1996","1000 Head","2873","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1997","1997","1000 Head","2903","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1998","1998","1000 Head","2700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","1999","1999","1000 Head","2900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2000","2000","1000 Head","3467","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2001","2001","1000 Head","3579","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2002","2002","1000 Head","3579","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2003","2003","1000 Head","3675","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2004","2004","1000 Head","3691","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2005","2005","1000 Head","3954","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2006","2006","1000 Head","4133","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2007","2007","1000 Head","3710","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2008","2008","1000 Head","3710","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2009","2009","1000 Head","3745","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2010","2010","1000 Head","3800","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2011","2011","1000 Head","3900","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2012","2012","1000 Head","4000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2013","2013","1000 Head","4000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2014","2014","1000 Head","4200","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2015","2015","1000 Head","4300","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2016","2016","1000 Head","4500","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5313","Laying","0231","Hen eggs in shell, fresh","2017","2017","1000 Head","4700","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1978","1978","ha","58","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1979","1979","ha","67","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1980","1980","ha","75","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1981","1981","ha","75","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1982","1982","ha","75","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1983","1983","ha","75","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1984","1984","ha","76","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1985","1985","ha","35","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1986","1986","ha","34","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1987","1987","ha","34","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01659","Hop cones","1988","1988","ha","35","E","Estimated value"
