,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
6536,QCL,Crops and livestock products,372,Ireland,5419,Yield,01705,"Peas, dry",2016,2016,hg/ha,34000.0,E,Estimated value
6537,QCL,Crops and livestock products,372,Ireland,5419,Yield,01705,"Peas, dry",2017,2017,hg/ha,37541.0,E,Estimated value
6538,QCL,Crops and livestock products,372,Ireland,5419,Yield,01705,"Peas, dry",2018,2018,hg/ha,22817.0,E,Estimated value
6539,QCL,Crops and livestock products,372,Ireland,5419,Yield,01705,"Peas, dry",2019,2019,hg/ha,43846.0,E,Estimated value
6540,QCL,Crops and livestock products,372,Ireland,5419,Yield,01705,"Peas, dry",2020,2020,hg/ha,40875.0,E,Estimated value
6541,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1961,1961,tonnes,2600.0,A,Official figure
6542,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1962,1962,tonnes,4500.0,A,Official figure
6543,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1963,1963,tonnes,2700.0,A,Official figure
6544,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1964,1964,tonnes,2500.0,A,Official figure
6545,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1965,1965,tonnes,2600.0,A,Official figure
6546,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1966,1966,tonnes,3400.0,A,Official figure
6547,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1967,1967,tonnes,2400.0,A,Official figure
6548,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1968,1968,tonnes,2200.0,A,Official figure
6549,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1969,1969,tonnes,2400.0,A,Official figure
6550,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1970,1970,tonnes,2500.0,A,Official figure
6551,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1971,1971,tonnes,2500.0,A,Official figure
6552,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1972,1972,tonnes,1300.0,A,Official figure
6553,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1973,1973,tonnes,1000.0,A,Official figure
6554,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1974,1974,tonnes,1000.0,A,Official figure
6555,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1975,1975,tonnes,100.0,A,Official figure
6556,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1976,1976,tonnes,300.0,A,Official figure
6557,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1977,1977,tonnes,100.0,A,Official figure
6558,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1978,1978,tonnes,300.0,A,Official figure
6559,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1979,1979,tonnes,400.0,A,Official figure
6560,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1980,1980,tonnes,300.0,A,Official figure
6561,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1981,1981,tonnes,100.0,A,Official figure
6562,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1982,1982,tonnes,1300.0,E,Estimated value
6563,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1983,1983,tonnes,1300.0,E,Estimated value
6564,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1984,1984,tonnes,1375.0,A,Official figure
6565,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1985,1985,tonnes,1400.0,E,Estimated value
6566,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1986,1986,tonnes,1000.0,T,Unofficial figure
6567,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1987,1987,tonnes,1000.0,T,Unofficial figure
6568,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1988,1988,tonnes,3100.0,A,Official figure
6569,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1989,1989,tonnes,3200.0,A,Official figure
6570,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1990,1990,tonnes,1900.0,A,Official figure
6571,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1991,1991,tonnes,2000.0,E,Estimated value
6572,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1992,1992,tonnes,2718.0,I,Imputed value
6573,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1993,1993,tonnes,3109.0,I,Imputed value
6574,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1994,1994,tonnes,3532.0,I,Imputed value
6575,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1995,1995,tonnes,3866.0,I,Imputed value
6576,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1996,1996,tonnes,5206.0,I,Imputed value
6577,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1997,1997,tonnes,4847.0,I,Imputed value
6578,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1998,1998,tonnes,5400.0,T,Unofficial figure
6579,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",1999,1999,tonnes,2400.0,T,Unofficial figure
6580,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2000,2000,tonnes,1700.0,T,Unofficial figure
6581,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2001,2001,tonnes,1900.0,T,Unofficial figure
6582,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2002,2002,tonnes,2000.0,T,Unofficial figure
6583,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2003,2003,tonnes,4700.0,T,Unofficial figure
6584,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2004,2004,tonnes,4500.0,T,Unofficial figure
6585,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2005,2005,tonnes,5000.0,T,Unofficial figure
6586,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2006,2006,tonnes,5300.0,T,Unofficial figure
6587,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2007,2007,tonnes,3400.0,T,Unofficial figure
6588,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2008,2008,tonnes,2500.0,A,Official figure
6589,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2009,2009,tonnes,3900.0,A,Official figure
6590,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2010,2010,tonnes,5600.0,A,Official figure
6591,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2011,2011,tonnes,3700.0,A,Official figure
6592,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2012,2012,tonnes,2900.0,A,Official figure
6593,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2013,2013,tonnes,2200.0,A,Official figure
6594,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2014,2014,tonnes,3000.0,A,Official figure
6595,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2015,2015,tonnes,3300.0,A,Official figure
6596,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2016,2016,tonnes,3400.0,A,Official figure
6597,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2017,2017,tonnes,2519.0,A,Official figure
6598,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2018,2018,tonnes,1620.0,A,Official figure
6599,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2019,2019,tonnes,2850.0,A,Official figure
6600,QCL,Crops and livestock products,372,Ireland,5510,Production,01705,"Peas, dry",2020,2020,tonnes,3270.0,A,Official figure
6601,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1961,1961,ha,400.0,E,Estimated value
6602,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1962,1962,ha,400.0,E,Estimated value
6603,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1963,1963,ha,400.0,E,Estimated value
6604,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1964,1964,ha,400.0,E,Estimated value
6605,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1965,1965,ha,400.0,E,Estimated value
6606,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1966,1966,ha,400.0,E,Estimated value
6607,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1967,1967,ha,400.0,E,Estimated value
6608,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1968,1968,ha,400.0,E,Estimated value
6609,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1969,1969,ha,400.0,E,Estimated value
6610,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1970,1970,ha,400.0,E,Estimated value
6611,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1971,1971,ha,400.0,E,Estimated value
6612,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1972,1972,ha,400.0,E,Estimated value
6613,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1973,1973,ha,500.0,E,Estimated value
6614,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1974,1974,ha,500.0,E,Estimated value
6615,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1975,1975,ha,700.0,E,Estimated value
6616,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1976,1976,ha,700.0,E,Estimated value
6617,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1977,1977,ha,800.0,E,Estimated value
6618,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1978,1978,ha,800.0,E,Estimated value
6619,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1979,1979,ha,800.0,E,Estimated value
6620,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1980,1980,ha,800.0,E,Estimated value
6621,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1981,1981,ha,900.0,E,Estimated value
6622,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1982,1982,ha,900.0,E,Estimated value
6623,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1983,1983,ha,1000.0,E,Estimated value
6624,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1984,1984,ha,1000.0,E,Estimated value
6625,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1985,1985,ha,1000.0,E,Estimated value
6626,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1986,1986,ha,1100.0,A,Official figure
6627,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1987,1987,ha,700.0,A,Official figure
6628,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1988,1988,ha,1242.0,A,Official figure
6629,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1989,1989,ha,721.0,A,Official figure
6630,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1990,1990,ha,3800.0,E,Estimated value
6631,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1991,1991,ha,4000.0,E,Estimated value
6632,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1992,1992,ha,8000.0,E,Estimated value
6633,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1993,1993,ha,10000.0,E,Estimated value
6634,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1994,1994,ha,12000.0,E,Estimated value
6635,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1995,1995,ha,4000.0,E,Estimated value
6636,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1996,1996,ha,4700.0,E,Estimated value
6637,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1997,1997,ha,4600.0,E,Estimated value
6638,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1998,1998,ha,2300.0,E,Estimated value
6639,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",1999,1999,ha,2280.0,I,Imputed value
6640,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2000,2000,ha,700.0,E,Estimated value
6641,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2001,2001,ha,701.0,I,Imputed value
6642,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2002,2002,ha,700.0,I,Imputed value
6643,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2003,2003,ha,1097.0,I,Imputed value
6644,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2004,2004,ha,1032.0,I,Imputed value
6645,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2005,2005,ha,972.0,I,Imputed value
6646,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2006,2006,ha,720.0,E,Estimated value
6647,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2007,2007,ha,700.0,E,Estimated value
6648,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2008,2008,ha,799.0,I,Imputed value
6649,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2009,2009,ha,767.0,I,Imputed value
6650,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2010,2010,ha,729.0,I,Imputed value
6651,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2011,2011,ha,700.0,I,Imputed value
6652,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2012,2012,ha,780.0,E,Estimated value
6653,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2013,2013,ha,595.0,I,Imputed value
6654,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2014,2014,ha,410.0,E,Estimated value
6655,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2015,2015,ha,467.0,I,Imputed value
6656,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2016,2016,ha,458.0,E,Estimated value
6657,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01242,"Peas, green",2017,2017,ha,443.0,E,Estimated value
6659,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1961,1961,hg/ha,25000.0,E,Estimated value
6660,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1962,1962,hg/ha,25000.0,E,Estimated value
6661,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1963,1963,hg/ha,25000.0,E,Estimated value
6662,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1964,1964,hg/ha,25000.0,E,Estimated value
6663,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1965,1965,hg/ha,25000.0,E,Estimated value
6664,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1966,1966,hg/ha,25000.0,E,Estimated value
6665,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1967,1967,hg/ha,25000.0,E,Estimated value
6666,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1968,1968,hg/ha,25000.0,E,Estimated value
6667,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1969,1969,hg/ha,25000.0,E,Estimated value
6668,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1970,1970,hg/ha,25000.0,E,Estimated value
6669,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1971,1971,hg/ha,25000.0,E,Estimated value
6670,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1972,1972,hg/ha,25000.0,E,Estimated value
6671,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1973,1973,hg/ha,30000.0,E,Estimated value
6672,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1974,1974,hg/ha,30000.0,E,Estimated value
6673,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1975,1975,hg/ha,28571.0,E,Estimated value
6674,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1976,1976,hg/ha,28571.0,E,Estimated value
6675,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1977,1977,hg/ha,31250.0,E,Estimated value
6676,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1978,1978,hg/ha,31250.0,E,Estimated value
6677,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1979,1979,hg/ha,31250.0,E,Estimated value
6678,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1980,1980,hg/ha,31250.0,E,Estimated value
6679,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1981,1981,hg/ha,33333.0,E,Estimated value
6680,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1982,1982,hg/ha,33333.0,E,Estimated value
6681,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1983,1983,hg/ha,35000.0,E,Estimated value
6682,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1984,1984,hg/ha,35000.0,E,Estimated value
6683,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1985,1985,hg/ha,40000.0,E,Estimated value
6684,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1986,1986,hg/ha,36364.0,E,Estimated value
6685,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1987,1987,hg/ha,42857.0,E,Estimated value
6686,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1988,1988,hg/ha,49919.0,E,Estimated value
6687,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1989,1989,hg/ha,49931.0,E,Estimated value
6688,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1990,1990,hg/ha,31579.0,E,Estimated value
6689,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1991,1991,hg/ha,31750.0,E,Estimated value
6690,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1992,1992,hg/ha,31500.0,E,Estimated value
6691,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1993,1993,hg/ha,31700.0,E,Estimated value
6692,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1994,1994,hg/ha,31833.0,E,Estimated value
6693,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1995,1995,hg/ha,33500.0,E,Estimated value
6694,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1996,1996,hg/ha,33617.0,E,Estimated value
6695,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1997,1997,hg/ha,32391.0,E,Estimated value
6696,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1998,1998,hg/ha,33478.0,E,Estimated value
6697,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",1999,1999,hg/ha,33772.0,E,Estimated value
6698,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2000,2000,hg/ha,34286.0,E,Estimated value
6699,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2001,2001,hg/ha,34237.0,E,Estimated value
6700,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2002,2002,hg/ha,34286.0,E,Estimated value
6701,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2003,2003,hg/ha,34430.0,E,Estimated value
6702,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2004,2004,hg/ha,34622.0,E,Estimated value
6703,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2005,2005,hg/ha,34846.0,E,Estimated value
6704,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2006,2006,hg/ha,34722.0,E,Estimated value
6705,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2007,2007,hg/ha,37143.0,E,Estimated value
6706,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2008,2008,hg/ha,36571.0,E,Estimated value
6707,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2009,2009,hg/ha,36297.0,E,Estimated value
6708,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2010,2010,hg/ha,36310.0,E,Estimated value
6709,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2011,2011,hg/ha,36457.0,E,Estimated value
6710,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2012,2012,hg/ha,36628.0,E,Estimated value
6711,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2013,2013,hg/ha,36807.0,E,Estimated value
6712,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2014,2014,hg/ha,50000.0,E,Estimated value
6713,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2015,2015,hg/ha,44968.0,E,Estimated value
6714,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2016,2016,hg/ha,41201.0,E,Estimated value
6715,QCL,Crops and livestock products,372,Ireland,5419,Yield,01242,"Peas, green",2017,2017,hg/ha,41874.0,E,Estimated value
6716,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1961,1961,tonnes,1000.0,E,Estimated value
6717,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1962,1962,tonnes,1000.0,E,Estimated value
6718,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1963,1963,tonnes,1000.0,E,Estimated value
6719,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1964,1964,tonnes,1000.0,E,Estimated value
6720,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1965,1965,tonnes,1000.0,E,Estimated value
6721,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1966,1966,tonnes,1000.0,E,Estimated value
6722,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1967,1967,tonnes,1000.0,E,Estimated value
6723,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1968,1968,tonnes,1000.0,E,Estimated value
6724,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1969,1969,tonnes,1000.0,E,Estimated value
6725,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1970,1970,tonnes,1000.0,E,Estimated value
6726,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1971,1971,tonnes,1000.0,E,Estimated value
6727,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1972,1972,tonnes,1000.0,E,Estimated value
6728,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1973,1973,tonnes,1500.0,E,Estimated value
6729,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1974,1974,tonnes,1500.0,E,Estimated value
6730,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1975,1975,tonnes,2000.0,E,Estimated value
6731,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1976,1976,tonnes,2000.0,E,Estimated value
6732,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1977,1977,tonnes,2500.0,E,Estimated value
6733,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1978,1978,tonnes,2500.0,E,Estimated value
6734,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1979,1979,tonnes,2500.0,E,Estimated value
6735,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1980,1980,tonnes,2500.0,E,Estimated value
6736,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1981,1981,tonnes,3000.0,E,Estimated value
6737,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1982,1982,tonnes,3000.0,E,Estimated value
6738,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1983,1983,tonnes,3500.0,E,Estimated value
6739,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1984,1984,tonnes,3500.0,E,Estimated value
6740,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1985,1985,tonnes,4000.0,E,Estimated value
6741,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1986,1986,tonnes,4000.0,A,Official figure
6742,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1987,1987,tonnes,3000.0,A,Official figure
6743,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1988,1988,tonnes,6200.0,A,Official figure
6744,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1989,1989,tonnes,3600.0,A,Official figure
6745,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1990,1990,tonnes,12000.0,T,Unofficial figure
6746,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1991,1991,tonnes,12700.0,T,Unofficial figure
6747,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1992,1992,tonnes,25200.0,T,Unofficial figure
6748,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1993,1993,tonnes,31700.0,T,Unofficial figure
6749,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1994,1994,tonnes,38200.0,T,Unofficial figure
6750,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1995,1995,tonnes,13400.0,T,Unofficial figure
6751,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1996,1996,tonnes,15800.0,T,Unofficial figure
6752,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1997,1997,tonnes,14900.0,T,Unofficial figure
6753,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1998,1998,tonnes,7700.0,T,Unofficial figure
6754,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",1999,1999,tonnes,7700.0,T,Unofficial figure
